customer_id,meter_number,customer_name,address,customer_phone,customer_type,billing_type,transformer_id,account_status,latitude,longitude,email,created_at
979,MTR000979,Heather Caldwell,"862 Atkins Center Suite 826, Debraborough, WV 51055",451-720-6469x089,Residential,D,3094,ACTIVE,5.940983,6.969876,crojas@example.org,8/22/2025 5:37
980,MTR000980,Melissa Nichols,"5636 Sarah Burgs Suite 105, Lake Terriburgh, OK 36781",582.542.4715x196,Residential,D,179,INACTIVE,5.91747,6.844875,sdougherty@example.com,8/8/2025 9:20
981,MTR000981,John Hendrix,"1481 Danielle Mountain, Kellyfort, FM 95055",001-898-505-7935x78752,Commercial,R,974,INACTIVE,5.283944,6.216503,cunninghamjulia@example.net,3/6/2025 2:53
982,MTR000982,Peter Payne,"9147 Harris Flats, South Taylorberg, OR 54888",(316)754-3093,Industrial,D,2805,INACTIVE,6.950347,6.251263,edward89@example.com,1/9/2025 17:30
983,MTR000983,Andrea Sims,"307 Steven Road, Troymouth, MI 32914",883.869.4657,Industrial,D,1464,INACTIVE,5.863625,6.659446,yesenia59@example.org,8/24/2025 12:46
984,MTR000984,Kathleen Pearson,"5460 William Mills, Lake April, MS 13536",001-323-584-2549x1276,Industrial,D,2674,INACTIVE,5.741895,6.631448,jlong@example.org,10/24/2025 4:08
985,MTR000985,Jenna Nash,"8358 Hughes Stravenue Suite 403, Dominictown, ND 83720",9848368638,Residential,R,2185,INACTIVE,6.100824,5.123803,xodom@example.org,8/9/2025 15:40
986,MTR000986,Tommy Lopez,"Unit 8079 Box 4471, DPO AP 87272",+1-520-366-6669x31817,Commercial,R,3774,ACTIVE,6.38434,6.188895,darren81@example.net,7/9/2024 18:38
987,MTR000987,Leonard Harris DVM,"17905 Moreno Rue, Lake Raymond, MP 38063",467-248-1736,Residential,R,1555,ACTIVE,6.113152,5.632114,hdyer@example.com,2/13/2025 22:24
988,MTR000988,Lindsey Huynh,"41981 Ian Centers Apt. 444, Port Carlaton, FM 18450",854.272.8103x35763,Residential,R,1699,ACTIVE,5.071618,5.256269,garciakyle@example.net,5/9/2024 7:53
989,MTR000989,Richard Daniel,"408 Heather Garden Suite 773, West Leahburgh, NC 14029",543.885.3945,Industrial,R,2953,INACTIVE,5.177642,5.712417,justinchristian@example.com,11/25/2025 16:21
990,MTR000990,Alexandra Porter,"98087 Ashley Garden, East Amandabury, WY 64436",(883)810-9924,Residential,R,2576,ACTIVE,6.758548,5.925367,joseph26@example.org,9/30/2024 17:19
991,MTR000991,Denise Moore,"964 Gaines Stravenue Apt. 701, East Donna, MH 60964",(937)697-6887,Residential,R,284,INACTIVE,6.668081,5.817768,ncampos@example.com,7/14/2025 14:30
992,MTR000992,Sarah Harrington MD,"78500 Shannon Dale Suite 758, Ernestfurt, MO 94220",001-469-379-0910x06325,Residential,D,15,ACTIVE,6.850403,6.787906,davissusan@example.net,12/19/2024 23:23
993,MTR000993,Dave Hess,"4791 Luis Cliffs, Williamstad, PW 60088",6513853486,Residential,D,1045,ACTIVE,5.242674,6.557746,lorismith@example.com,12/27/2024 20:58
994,MTR000994,Carlos Garcia,"886 Johnson Stravenue Suite 527, Lake Michaelborough, AS 72804",(442)913-9180,Commercial,D,931,INACTIVE,5.301625,5.367493,maciasbrian@example.com,1/19/2024 3:31
995,MTR000995,Daniel Massey,"768 Nelson Station Apt. 597, Lake Johnshire, TN 26165",+1-251-619-3616x2517,Residential,R,84,INACTIVE,6.86635,5.889128,vincentjenkins@example.org,7/1/2024 19:18
996,MTR000996,Kathleen Bowman,"7789 Mark Creek, Marshtown, OK 17326",(852)987-5458x7077,Residential,D,796,ACTIVE,5.815109,5.137571,staceytaylor@example.net,4/19/2025 8:10
997,MTR000997,Brian Thomas,"936 Eddie Loaf, Mooreport, OH 63388",001-582-391-8036,Industrial,R,1468,INACTIVE,6.153138,6.260663,xhunter@example.net,9/30/2024 0:11
998,MTR000998,Samantha Gray,"67758 Peterson Roads, Pattersonside, AK 26223",(713)839-4761x35604,Residential,R,3418,INACTIVE,5.86669,5.571906,joseph15@example.net,12/15/2025 18:45
999,MTR000999,Kayla Strickland,"6037 Rowe Knolls Apt. 763, Lake Crystalfurt, WY 07376",310-584-0074x4427,Commercial,R,3278,ACTIVE,6.949461,5.514482,garciamelinda@example.com,2/2/2024 23:50
